message_id,ticket_id,sender_type,message_content,sent_at,message_type
TM00001945,TK0001945,agent,申请退款或补发,2026-02-03 01:29:19,text
TM00001946,TK0001946,user,请提供相关订单信息,2025-10-17 09:42:12,text
TM00001947,TK0001947,agent,感谢您的耐心等待,2025-06-13 21:41:59,text
TM00001948,TK0001948,agent,感谢您的耐心等待,2025-07-31 03:05:07,text
TM00001949,TK0001949,user,问题已处理，请确认,2025-02-07 11:05:53,text
TM00001950,TK0001950,agent,感谢您的耐心等待,2025-01-12 18:45:22,text
TM00001951,TK0001951,user,感谢您的耐心等待,2025-08-16 09:50:27,text
TM00001952,TK0001952,agent,咨询当前处理进度,2025-07-29 10:29:01,text
TM00001953,TK0001953,agent,感谢您的耐心等待,2026-04-14 06:23:26,text
TM00001954,TK0001954,user,咨询当前处理进度,2026-03-29 12:39:26,text
TM00001955,TK0001955,bot,申请退款或补发,2025-11-01 10:09:12,text
TM00001956,TK0001956,user,咨询当前处理进度,2025-05-21 17:30:44,image
TM00001957,TK0001957,user,已收到您的问题，正在核实,2025-02-19 22:05:10,text
TM00001958,TK0001958,agent,申请退款或补发,2026-01-13 11:06:33,text
TM00001959,TK0001959,bot,咨询当前处理进度,2025-09-18 05:31:08,text
TM00001960,TK0001960,bot,请提供相关订单信息,2026-05-31 23:13:21,text
TM00001961,TK0001961,user,已收到您的问题，正在核实,2026-05-14 12:36:52,text
TM00001962,TK0001962,bot,感谢您的耐心等待,2025-06-27 16:32:25,text
TM00001963,TK0001963,user,问题已处理，请确认,2026-06-02 14:23:16,text
TM00001964,TK0001964,user,问题已处理，请确认,2025-01-26 17:05:24,text
TM00001965,TK0001965,agent,咨询当前处理进度,2026-06-29 03:49:43,text
TM00001966,TK0001966,agent,感谢您的耐心等待,2025-03-24 12:32:12,text
TM00001967,TK0001967,agent,申请退款或补发,2025-05-12 09:19:52,text
TM00001968,TK0001968,user,请提供相关订单信息,2026-04-20 19:21:09,text
TM00001969,TK0001969,agent,申请退款或补发,2025-08-30 01:08:42,text
TM00001970,TK0001970,agent,咨询当前处理进度,2025-11-29 19:56:04,text
TM00001971,TK0001971,agent,请提供相关订单信息,2025-11-07 17:49:39,text
TM00001972,TK0001972,user,申请退款或补发,2026-01-29 22:59:17,text
TM00001973,TK0001973,user,咨询当前处理进度,2025-04-28 00:26:56,text
TM00001974,TK0001974,user,申请退款或补发,2025-09-05 12:00:53,text
TM00001975,TK0001975,user,请提供相关订单信息,2026-08-08 11:29:54,system
TM00001976,TK0001976,agent,问题已处理，请确认,2025-07-08 15:32:11,text
TM00001977,TK0001977,user,问题已处理，请确认,2026-06-14 10:21:24,text
TM00001978,TK0001978,user,感谢您的耐心等待,2025-11-30 17:07:04,text
TM00001979,TK0001979,agent,请提供相关订单信息,2025-10-10 21:30:22,text
TM00001980,TK0001980,user,问题已处理，请确认,2025-06-23 12:53:43,system
TM00001981,TK0001981,bot,已收到您的问题，正在核实,2025-08-09 21:38:31,text
TM00001982,TK0001982,bot,申请退款或补发,2025-11-06 00:26:30,text
TM00001983,TK0001983,user,咨询当前处理进度,2025-04-08 14:10:02,text
TM00001984,TK0001984,agent,咨询当前处理进度,2025-04-11 22:20:49,text
TM00001985,TK0001985,agent,问题已处理，请确认,2026-06-02 13:40:01,text
TM00001986,TK0001986,agent,请提供相关订单信息,2025-10-29 20:03:34,text
TM00001987,TK0001987,user,问题已处理，请确认,2026-01-07 23:18:38,image
TM00001988,TK0001988,user,请提供相关订单信息,2025-06-22 14:24:49,text
TM00001989,TK0001989,bot,感谢您的耐心等待,2025-01-28 07:29:48,text
TM00001990,TK0001990,bot,感谢您的耐心等待,2025-06-18 04:33:40,text
TM00001991,TK0001991,user,申请退款或补发,2025-12-28 09:45:40,text
TM00001992,TK0001992,user,已收到您的问题，正在核实,2025-01-11 19:49:27,image
TM00001993,TK0001993,agent,已收到您的问题，正在核实,2025-09-10 11:18:39,text
TM00001994,TK0001994,agent,咨询当前处理进度,2025-11-30 22:20:45,text
TM00001995,TK0001995,bot,感谢您的耐心等待,2025-11-02 18:12:29,text
TM00001996,TK0001996,agent,感谢您的耐心等待,2025-12-11 04:50:05,text
TM00001997,TK0001997,agent,申请退款或补发,2025-11-25 19:14:37,text
TM00001998,TK0001998,user,申请退款或补发,2025-01-13 12:22:39,text
TM00001999,TK0001999,agent,咨询当前处理进度,2026-03-13 12:47:56,text
TM00002000,TK0002000,bot,已收到您的问题，正在核实,2025-06-04 11:28:01,text
TM00002001,TK0002001,bot,咨询当前处理进度,2026-02-26 13:40:19,system
TM00002002,TK0002002,user,申请退款或补发,2026-01-11 05:25:48,text
TM00002003,TK0002003,bot,问题已处理，请确认,2025-08-20 04:42:36,image
TM00002004,TK0002004,user,咨询当前处理进度,2025-05-20 02:53:17,text
TM00002005,TK0002005,user,请提供相关订单信息,2025-05-16 15:51:44,system
TM00002006,TK0002006,agent,问题已处理，请确认,2026-05-19 19:25:02,text
TM00002007,TK0002007,bot,申请退款或补发,2026-06-07 04:52:06,text
TM00002008,TK0002008,agent,咨询当前处理进度,2026-08-19 03:34:21,text
TM00002009,TK0002009,user,申请退款或补发,2025-04-29 05:51:04,text
TM00002010,TK0002010,agent,请提供相关订单信息,2026-05-28 21:48:47,text
TM00002011,TK0002011,agent,申请退款或补发,2025-06-13 02:37:55,text
TM00002012,TK0002012,agent,申请退款或补发,2025-09-15 02:37:40,image
TM00002013,TK0002013,user,感谢您的耐心等待,2025-07-03 23:43:58,image
TM00002014,TK0002014,bot,咨询当前处理进度,2025-07-07 00:36:39,text
TM00002015,TK0002015,bot,请提供相关订单信息,2025-08-23 05:17:06,text
TM00002016,TK0002016,user,感谢您的耐心等待,2025-07-26 13:49:42,text
TM00002017,TK0002017,user,咨询当前处理进度,2026-05-24 10:42:26,image
TM00002018,TK0002018,user,已收到您的问题，正在核实,2025-12-08 12:44:29,text
TM00002019,TK0002019,agent,感谢您的耐心等待,2025-07-10 21:56:54,system
TM00002020,TK0002020,bot,感谢您的耐心等待,2025-11-30 10:13:14,text
TM00002021,TK0002021,agent,问题已处理，请确认,2025-01-20 20:14:59,text
TM00002022,TK0002022,agent,请提供相关订单信息,2026-05-29 12:02:26,image
TM00002023,TK0002023,agent,问题已处理，请确认,2026-06-29 00:23:30,text
TM00002024,TK0002024,agent,感谢您的耐心等待,2026-07-27 05:04:09,text
TM00002025,TK0002025,agent,咨询当前处理进度,2026-03-31 13:51:50,system
TM00002026,TK0002026,user,感谢您的耐心等待,2026-08-20 00:51:37,system
TM00002027,TK0002027,user,申请退款或补发,2025-03-27 13:12:04,system
TM00002028,TK0002028,bot,咨询当前处理进度,2026-03-12 17:06:14,image
TM00002029,TK0002029,agent,问题已处理，请确认,2026-06-22 03:34:16,text
TM00002030,TK0002030,user,感谢您的耐心等待,2025-08-13 01:50:28,text
TM00002031,TK0002031,user,问题已处理，请确认,2025-10-07 16:11:54,text
TM00002032,TK0002032,agent,问题已处理，请确认,2025-02-19 18:01:36,text
TM00002033,TK0002033,agent,问题已处理，请确认,2025-05-26 14:37:07,text
TM00002034,TK0002034,user,感谢您的耐心等待,2026-02-21 07:29:52,text
TM00002035,TK0002035,user,感谢您的耐心等待,2026-04-06 08:39:14,text
TM00002036,TK0002036,agent,已收到您的问题，正在核实,2025-05-06 03:49:10,text
TM00002037,TK0002037,agent,已收到您的问题，正在核实,2025-06-11 01:07:04,text
TM00002038,TK0002038,user,咨询当前处理进度,2025-02-23 14:43:09,text
TM00002039,TK0002039,user,请提供相关订单信息,2026-04-22 13:29:34,text
TM00002040,TK0002040,bot,问题已处理，请确认,2025-12-04 06:53:29,text
TM00002041,TK0002041,bot,申请退款或补发,2026-04-08 23:01:00,text
TM00002042,TK0002042,agent,问题已处理，请确认,2025-03-05 07:11:44,text
TM00002043,TK0002043,bot,问题已处理，请确认,2025-09-11 08:22:07,text
TM00002044,TK0002044,user,申请退款或补发,2026-05-22 10:30:15,text
TM00002045,TK0002045,agent,咨询当前处理进度,2025-11-03 00:54:15,text
TM00002046,TK0002046,agent,申请退款或补发,2025-12-15 04:26:16,text
TM00002047,TK0002047,user,请提供相关订单信息,2025-07-11 10:55:59,text
TM00002048,TK0002048,bot,感谢您的耐心等待,2025-12-31 05:31:29,text
TM00002049,TK0002049,user,感谢您的耐心等待,2026-07-18 13:37:24,text
TM00002050,TK0002050,user,问题已处理，请确认,2025-11-28 23:43:54,text
TM00002051,TK0002051,agent,申请退款或补发,2025-07-28 18:07:01,text
TM00002052,TK0002052,user,问题已处理，请确认,2026-05-13 11:23:23,text
TM00002053,TK0002053,agent,申请退款或补发,2026-03-17 04:25:49,text
TM00002054,TK0002054,bot,问题已处理，请确认,2025-09-26 04:57:27,image
TM00002055,TK0002055,bot,请提供相关订单信息,2026-06-06 06:49:31,text
TM00002056,TK0002056,agent,已收到您的问题，正在核实,2025-11-17 05:18:29,text
TM00002057,TK0002057,bot,已收到您的问题，正在核实,2025-11-27 22:32:03,text
TM00002058,TK0002058,user,问题已处理，请确认,2025-06-17 19:06:03,text
TM00002059,TK0002059,agent,问题已处理，请确认,2025-02-04 18:00:30,text
TM00002060,TK0002060,agent,感谢您的耐心等待,2025-05-24 23:34:08,system
TM00002061,TK0002061,user,申请退款或补发,2025-10-26 20:14:48,text
TM00002062,TK0002062,user,感谢您的耐心等待,2026-07-23 03:55:35,text
TM00002063,TK0002063,user,感谢您的耐心等待,2026-03-24 14:22:18,text
TM00002064,TK0002064,agent,感谢您的耐心等待,2025-05-12 20:07:31,image
TM00002065,TK0002065,agent,已收到您的问题，正在核实,2026-08-03 17:41:12,text
TM00002066,TK0002066,agent,感谢您的耐心等待,2026-01-12 21:50:25,image
TM00002067,TK0002067,user,申请退款或补发,2025-12-31 14:56:35,image
TM00002068,TK0002068,agent,已收到您的问题，正在核实,2025-08-11 14:04:02,text
TM00002069,TK0002069,user,申请退款或补发,2025-09-16 16:25:56,text
TM00002070,TK0002070,user,已收到您的问题，正在核实,2026-07-05 03:53:50,text
TM00002071,TK0002071,user,咨询当前处理进度,2025-01-21 18:07:24,text
TM00002072,TK0002072,user,申请退款或补发,2025-02-03 02:54:06,text
TM00002073,TK0002073,agent,申请退款或补发,2025-05-27 23:00:46,text
TM00002074,TK0002074,user,问题已处理，请确认,2025-04-04 16:11:24,text
TM00002075,TK0002075,agent,已收到您的问题，正在核实,2026-03-12 00:31:02,text
TM00002076,TK0002076,user,问题已处理，请确认,2026-01-28 08:52:51,text
TM00002077,TK0002077,user,感谢您的耐心等待,2025-11-11 13:25:15,text
TM00002078,TK0002078,user,咨询当前处理进度,2026-06-23 02:46:21,text
TM00002079,TK0002079,user,已收到您的问题，正在核实,2026-04-19 16:31:54,system
TM00002080,TK0002080,agent,申请退款或补发,2026-06-30 10:32:07,text
TM00002081,TK0002081,user,感谢您的耐心等待,2026-08-24 04:44:33,text
TM00002082,TK0002082,user,请提供相关订单信息,2026-08-17 22:38:00,text
TM00002083,TK0002083,agent,申请退款或补发,2025-08-04 13:42:13,text
TM00002084,TK0002084,agent,请提供相关订单信息,2026-03-25 05:04:44,text
TM00002085,TK0002085,user,咨询当前处理进度,2026-02-20 13:09:05,text
TM00002086,TK0002086,bot,咨询当前处理进度,2026-07-23 22:49:03,text
TM00002087,TK0002087,bot,请提供相关订单信息,2025-10-09 06:35:35,text
TM00002088,TK0002088,user,已收到您的问题，正在核实,2025-09-30 10:24:15,text
TM00002089,TK0002089,agent,问题已处理，请确认,2026-02-14 23:39:59,text
TM00002090,TK0002090,user,申请退款或补发,2025-03-05 05:09:11,text
TM00002091,TK0002091,user,申请退款或补发,2026-06-21 18:39:25,text
TM00002092,TK0002092,agent,问题已处理，请确认,2026-05-19 14:46:52,text
TM00002093,TK0002093,user,咨询当前处理进度,2026-07-10 17:17:28,text
TM00002094,TK0002094,agent,咨询当前处理进度,2026-04-15 06:42:16,system
TM00002095,TK0002095,user,咨询当前处理进度,2026-08-10 15:02:03,text
TM00002096,TK0002096,user,已收到您的问题，正在核实,2026-03-16 22:31:20,text
TM00002097,TK0002097,agent,感谢您的耐心等待,2025-04-18 00:07:25,text
TM00002098,TK0002098,user,申请退款或补发,2025-06-06 21:51:00,text
TM00002099,TK0002099,user,申请退款或补发,2025-03-17 12:28:43,system
TM00002100,TK0002100,user,申请退款或补发,2025-06-10 13:25:36,text
TM00002101,TK0002101,user,问题已处理，请确认,2026-08-22 06:43:11,text
TM00002102,TK0002102,agent,申请退款或补发,2026-05-18 21:28:09,text
TM00002103,TK0002103,user,请提供相关订单信息,2025-05-11 14:27:10,system
TM00002104,TK0002104,agent,申请退款或补发,2025-02-05 17:48:18,text
TM00002105,TK0002105,bot,咨询当前处理进度,2026-02-08 21:22:20,text
TM00002106,TK0002106,agent,感谢您的耐心等待,2025-01-22 01:01:44,system
TM00002107,TK0002107,user,咨询当前处理进度,2025-01-15 09:13:53,text
TM00002108,TK0002108,agent,问题已处理，请确认,2025-10-16 20:29:15,text
TM00002109,TK0002109,agent,问题已处理，请确认,2026-02-21 01:01:16,image
TM00002110,TK0002110,agent,感谢您的耐心等待,2026-03-23 07:57:13,text
TM00002111,TK0002111,agent,咨询当前处理进度,2026-02-02 03:15:30,text
TM00002112,TK0002112,agent,问题已处理，请确认,2025-09-07 09:03:26,image
TM00002113,TK0002113,bot,咨询当前处理进度,2025-10-25 12:48:47,image
TM00002114,TK0002114,agent,申请退款或补发,2026-07-08 17:54:02,text
TM00002115,TK0002115,agent,问题已处理，请确认,2025-11-25 10:55:32,image
TM00002116,TK0002116,agent,已收到您的问题，正在核实,2026-05-08 05:44:18,image
TM00002117,TK0002117,agent,请提供相关订单信息,2026-03-24 05:09:10,text
TM00002118,TK0002118,user,申请退款或补发,2025-08-17 19:26:51,text
TM00002119,TK0002119,user,请提供相关订单信息,2026-08-18 13:16:41,text
TM00002120,TK0002120,user,请提供相关订单信息,2025-12-04 11:56:52,text
TM00002121,TK0002121,agent,咨询当前处理进度,2026-04-08 23:40:51,text
TM00002122,TK0002122,user,请提供相关订单信息,2025-03-30 10:23:58,text
TM00002123,TK0002123,agent,请提供相关订单信息,2026-01-13 13:07:03,text
TM00002124,TK0002124,bot,已收到您的问题，正在核实,2025-08-13 22:46:26,text
TM00002125,TK0002125,agent,问题已处理，请确认,2025-11-01 12:07:29,text
TM00002126,TK0002126,agent,问题已处理，请确认,2025-05-22 10:38:21,text
TM00002127,TK0002127,agent,问题已处理，请确认,2025-10-27 13:12:12,text
TM00002128,TK0002128,user,请提供相关订单信息,2025-03-23 04:28:29,text
TM00002129,TK0002129,bot,问题已处理，请确认,2026-06-20 20:01:40,text
TM00002130,TK0002130,bot,申请退款或补发,2025-11-04 07:42:24,text
TM00002131,TK0002131,user,请提供相关订单信息,2025-10-26 19:49:19,text
TM00002132,TK0002132,user,问题已处理，请确认,2025-06-28 16:41:27,text
TM00002133,TK0002133,agent,申请退款或补发,2025-04-19 11:20:14,text
TM00002134,TK0002134,bot,申请退款或补发,2026-03-02 03:29:34,text
TM00002135,TK0002135,agent,请提供相关订单信息,2025-02-23 10:14:05,text
TM00002136,TK0002136,bot,咨询当前处理进度,2026-08-12 19:54:17,system
TM00002137,TK0002137,user,申请退款或补发,2025-05-28 02:37:40,text
TM00002138,TK0002138,user,咨询当前处理进度,2025-02-24 03:22:40,text
TM00002139,TK0002139,agent,申请退款或补发,2026-07-26 11:16:25,text
TM00002140,TK0002140,agent,请提供相关订单信息,2025-09-12 01:15:01,text
TM00002141,TK0002141,bot,已收到您的问题，正在核实,2026-04-05 19:15:21,text
TM00002142,TK0002142,agent,咨询当前处理进度,2025-04-15 09:53:31,text
TM00002143,TK0002143,agent,请提供相关订单信息,2026-08-16 21:35:09,text
TM00002144,TK0002144,bot,问题已处理，请确认,2025-07-13 05:44:10,system
TM00002145,TK0002145,user,咨询当前处理进度,2025-05-18 19:29:01,image
TM00002146,TK0002146,agent,问题已处理，请确认,2025-09-12 16:43:30,text
TM00002147,TK0002147,bot,咨询当前处理进度,2026-03-06 05:05:33,text
TM00002148,TK0002148,user,感谢您的耐心等待,2025-02-13 03:09:48,text
TM00002149,TK0002149,bot,请提供相关订单信息,2026-03-28 00:21:32,text
TM00002150,TK0002150,user,申请退款或补发,2025-08-23 01:26:24,text
TM00002151,TK0002151,agent,请提供相关订单信息,2025-02-13 17:08:08,text
TM00002152,TK0002152,agent,感谢您的耐心等待,2025-05-17 03:01:42,text
TM00002153,TK0002153,agent,感谢您的耐心等待,2025-03-29 20:25:48,text
TM00002154,TK0002154,bot,感谢您的耐心等待,2025-03-03 06:58:03,text
TM00002155,TK0002155,user,感谢您的耐心等待,2026-04-23 01:53:16,text
TM00002156,TK0002156,agent,申请退款或补发,2025-02-02 08:03:45,text
TM00002157,TK0002157,agent,申请退款或补发,2026-02-27 07:02:37,text
TM00002158,TK0002158,agent,已收到您的问题，正在核实,2026-03-08 02:57:38,text
TM00002159,TK0002159,agent,感谢您的耐心等待,2025-07-01 10:05:39,text
TM00002160,TK0002160,user,问题已处理，请确认,2026-04-22 16:22:48,text
TM00002161,TK0002161,agent,已收到您的问题，正在核实,2026-04-15 05:52:53,text
TM00002162,TK0002162,user,申请退款或补发,2025-03-15 23:42:40,text
TM00002163,TK0002163,user,咨询当前处理进度,2025-02-04 00:27:39,text
TM00002164,TK0002164,agent,请提供相关订单信息,2025-08-07 16:23:51,image
TM00002165,TK0002165,user,请提供相关订单信息,2025-04-25 02:03:39,text
TM00002166,TK0002166,user,已收到您的问题，正在核实,2025-05-24 07:20:51,text
TM00002167,TK0002167,agent,请提供相关订单信息,2025-05-08 04:07:24,text
TM00002168,TK0002168,user,问题已处理，请确认,2026-04-15 15:41:11,text
